,user_id,State,User_Score
120670,1714186,TX,1
120671,394151,ND,4
120672,120006,NM,3
120673,3690864,NJ,4
120674,1992253,AK,2
120675,2123428,NC,4
120676,1531764,OR,3
120677,1695289,OR,3
120678,405788,CO,3
120679,3102872,MS,2
120680,3210054,NY,3
120681,598683,NC,4
120682,3672937,NC,2
120683,954094,MN,1
120684,3481670,ME,4
120685,1437716,TX,1
120686,1166478,KS,4
120687,1999340,VT,3
120688,1498172,PA,3
120689,47587,AK,2
120690,1780589,DE,1
120691,3357441,CA,3
120692,1152793,AK,1
120693,3452225,AR,3
120694,2637512,IA,1
120695,3516805,WA,1
120696,480471,MS,1
120697,3687287,KS,1
120698,318856,VA,2
120699,714312,LA,2
120700,948697,SD,3
120701,687559,MA,4
120702,3125517,OR,2
120703,2540776,UT,1
120704,497547,SC,2
120705,2002390,MN,4
120706,134289,NJ,4
120707,2016705,MI,3
120708,690249,MD,3
120709,3881879,WA,4
120710,2787677,NY,3
120711,1417828,NC,2
120712,3715469,DE,2
120713,1793510,ND,1
120714,1294967,RI,3
120715,2216839,CO,2
120716,297009,ID,3
120717,3047145,RI,3
120718,2979785,ME,2
120719,155258,NJ,4
120720,2101839,OK,1
120721,916968,NM,1
120722,1437474,AR,3
120723,948178,AL,4
120724,442833,NE,4
120725,3494545,SC,3
120726,1040991,PA,4
120727,1524314,ID,4
120728,1783695,OH,4
120729,2777808,MN,1
120730,937537,RI,4
120731,3584105,CT,1
120732,1318975,AK,2
120733,53659,NJ,2
120734,3452904,NE,3
120735,2812530,CA,4
120736,256078,VA,4
120737,2757392,HI,1
120738,823673,PA,2
120739,3102585,WY,1
120740,3375118,NE,4
120741,1679537,CA,3
120742,3155798,MA,4
120743,50477,LA,4
120744,182539,MD,1
120745,1378898,PA,4
120746,39444,CA,4
120747,38903,OR,4
120748,2586132,IA,2
120749,2163084,OR,2
120750,687109,ID,2
120751,260813,IL,3
120752,485692,NM,3
120753,3123594,NJ,1
120754,702698,HI,1
120755,1943165,ID,4
120756,156707,LA,3
120757,961490,NM,1
120758,1568510,LA,1
120759,117198,MS,2
120760,3780750,GA,4
120761,785011,NJ,4
120762,1397038,MI,2
120763,81422,NM,3
120764,571555,VT,2
120765,544025,SD,2
120766,2569098,SC,4
120767,1640547,ID,3
120768,2541441,GA,1
120769,533210,DC,2
120770,1039455,NC,4
120771,509454,WV,1
120772,1481404,DE,4
120773,2966228,AK,1
120774,718205,ND,3
120775,3283408,GA,2
120776,3373258,WI,2
120777,703345,NV,3
120778,2281989,CT,1
120779,2065915,MN,4
120780,626754,MI,3
120781,3489187,KS,3
120782,736417,IN,4
120783,3286724,MT,4
120784,120250,KS,1
120785,2682066,NM,1
120786,37101,DC,2
120787,2785291,SC,1
120788,2467947,SC,4
120789,1849123,NC,2
120790,2092659,ME,4
120791,461435,FL,4
120792,2013597,IA,2
120793,2535731,WV,2
120794,348058,AK,4
120795,3138633,NH,2
120796,919028,MT,1
120797,573006,NJ,2
120798,2345783,MO,2
120799,3228045,CT,1
120800,2650286,IL,4
120801,2097548,VT,3
120802,2798794,MO,1
120803,2667445,HI,2
120804,976252,TX,1
120805,1890410,AL,1
120806,2499581,NH,2
120807,1210400,PA,1
120808,2717263,DE,1
120809,548900,IN,3
120810,131402,SC,2
120811,3311499,DE,3
120812,3215790,NJ,3
120813,2823166,TX,2
120814,1734192,VA,3
120815,2671859,IL,1
120816,817817,IL,3
120817,3854074,AK,4
120818,620626,IL,4
120819,1606169,AL,1
120820,380689,WI,2
120821,615152,PA,3
120822,1179179,WI,3
120823,1244381,DC,2
120824,156469,VA,3
120825,672686,PA,4
120826,2504064,DC,3
120827,3889196,PA,3
120828,3735320,KS,4
120829,2586889,CO,2
120830,1888389,NY,3
120831,3675522,NH,4
120832,1821694,CO,1
120833,861559,TX,1
120834,1028959,WA,3
120835,962131,VT,3
120836,3175462,CT,4
120837,2837738,VT,4
120838,2512477,NJ,2
120839,2261903,CO,3
120840,388246,WA,4
120841,1737503,IA,1
120842,1762727,ND,2
120843,2281541,MI,3
120844,1527715,OK,1
120845,1018740,ID,2
120846,918101,NY,4
120847,60063,KS,2
120848,215961,ND,1
120849,365536,OK,3
120850,1255715,NH,1
120851,377768,MT,2
120852,497608,IA,3
120853,819312,CT,3
120854,2396525,DC,4
120855,2191792,MN,4
120856,921808,MD,4
120857,34221,CT,3
120858,235107,ME,3
120859,2124773,PA,2
120860,3285487,IL,1
120861,953517,IN,1
120862,3670480,IA,4
120863,2425905,AL,3
120864,72153,AK,2
120865,480903,WI,1
120866,1564361,AL,3
120867,3517272,MA,4
120868,3002347,WV,2
120869,1164234,MA,3
120870,999450,AR,1
120871,2497768,OR,3
120872,1158321,MD,3
120873,1334684,MD,4
120874,72183,MT,4
120875,2172354,WY,4
120876,1848858,ME,1
120877,2199639,WV,3
120878,1401056,MS,2
120879,534230,NM,2
120880,3429892,MS,1
120881,394728,NJ,1
120882,677806,DE,2
120883,489833,IN,2
120884,3039326,RI,4
120885,3821689,ME,4
120886,689036,MD,4
120887,140328,AZ,1
120888,1959217,ME,2
120889,357177,GA,4
120890,664659,WV,3
120891,2859511,CA,1
120892,2075429,DC,4
120893,411944,CA,2
120894,1968526,TN,4
120895,3014212,WV,1
120896,2735592,NM,4
120897,2404577,OR,1
120898,3134355,NH,4
120899,1524164,MD,4
120900,1045020,NJ,2
120901,383041,IA,1
120902,1862087,SC,4
120903,452233,IL,3
120904,485607,TX,4
120905,161334,PA,3
120906,782414,AL,1
120907,1598917,CA,3
120908,2712981,FL,4
120909,1107047,CA,2
120910,1898629,DE,4
120911,2260468,AZ,4
120912,152432,NY,2
120913,500427,CA,1
120914,1657573,TN,2
120915,2288827,AZ,1
120916,575364,ID,2
120917,744767,AR,4
120918,654625,VT,1
120919,3349139,AL,4
120920,1444771,ID,1
120921,668548,CT,4
120922,733891,CO,2
120923,1433973,LA,4
120924,568554,KY,4
120925,1232890,MA,3
120926,149598,GA,4
120927,2440733,TN,4
120928,1053639,MI,2
120929,1120993,WV,4
120930,1073138,KY,4
120931,484725,DC,3
120932,1687063,MT,3
120933,2489904,DE,1
120934,19998,UT,2
120935,121470,RI,4
120936,1126620,WY,4
120937,1728398,MO,3
120938,138148,UT,4
120939,2689587,VA,2
120940,56078,OR,2
120941,1098752,AL,3
120942,2281224,ME,3
120943,455829,CA,1
120944,1414885,TX,4
120945,284034,AK,2
120946,1795626,WA,1
120947,3305954,ME,3
120948,2551714,AL,4
120949,1076702,MA,1
120950,353801,NV,4
120951,3231337,OH,1
120952,138094,NV,2
120953,2223918,MA,3
120954,3434264,OH,4
120955,444495,WA,1
120956,1740632,MI,1
120957,65477,WV,1
120958,324663,MS,4
120959,183303,ME,2
120960,1033916,KY,1
120961,1102421,DE,3
120962,742346,ND,4
120963,858882,DE,3
120964,3797154,NY,2
120965,673252,AR,4
120966,1847698,IN,1
120967,2652086,MA,2
120968,1573437,PA,1
120969,383000,NH,4
120970,2244093,NY,1
120971,2322775,ME,2
120972,58540,MS,2
120973,2238783,WI,4
120974,2579733,WV,1
120975,3120716,IL,3
120976,1844946,IN,3
120977,1919777,WY,3
120978,3768795,UT,2
120979,3662994,WV,3
120980,3010012,MA,3
120981,685516,OR,3
120982,973849,OR,2
120983,2796188,WA,1
120984,531500,KS,3
120985,482689,ME,2
120986,573952,DC,1
120987,1535048,MI,3
120988,1808383,WV,4
120989,485394,HI,4
120990,1637822,IN,4
120991,2368286,IL,1
120992,2309127,OH,1
120993,1655740,WY,3
120994,3410529,VT,1
120995,348876,MD,4
120996,924489,DE,1
120997,525483,WI,4
120998,2230720,AK,1
120999,1294227,GA,3
121000,2096960,NV,4
121001,1349321,WV,2
121002,242846,AK,4
121003,3311089,GA,2
121004,355203,SC,3
121005,2053023,UT,2
121006,1261814,AL,1
121007,1135212,FL,4
121008,485750,NJ,1
121009,408291,WV,4
121010,1454712,SD,4
121011,517777,MD,4
121012,1323579,AR,4
121013,2388783,OK,4
121014,1946815,UT,3
121015,2589397,TX,1
121016,1718273,NV,2
121017,3157240,HI,1
121018,2734421,SC,3
121019,545488,OH,2
121020,1579038,PA,3
121021,1400010,WA,1
121022,433107,SD,3
121023,2536634,AZ,4
121024,1825315,OH,3
121025,2207936,NH,3
121026,832908,IN,1
121027,1400801,OH,2
121028,3917844,AL,1
121029,108205,NY,2
121030,566251,OK,2
121031,1318470,ME,2
121032,168427,FL,4
121033,2310065,MO,3
121034,755581,TN,2
121035,2598266,MI,4
121036,1346819,ND,1
121037,2488449,WY,3
121038,11658,IN,3
121039,271209,TX,3
121040,26490,OK,1
121041,1678190,ME,3
121042,3158525,DE,3
121043,3238395,KY,1
121044,1217646,AZ,1
121045,2680596,KY,1
121046,899900,OK,1
121047,119078,NV,2
121048,402699,FL,2
121049,379657,IA,4
121050,637365,VT,2
121051,2163418,NM,3
121052,2720869,OK,3
121053,3129799,NH,4
121054,3580147,TX,3
121055,1797525,MD,4
121056,3326933,IA,4
121057,3093909,AL,2
121058,272088,NJ,3
121059,3215722,WI,2
121060,2039254,WV,1
121061,1158311,RI,4
121062,1063772,WA,2
121063,2175931,CT,4
121064,115880,ND,2
121065,2582546,AL,2
121066,3560550,NC,2
121067,649479,NC,4
121068,1828542,WY,4
121069,3245352,UT,1
121070,1185672,NE,3
121071,1129536,MI,2
121072,1310478,MO,4
121073,1955426,AZ,1
121074,63244,MA,3
121075,619815,OH,3
121076,184478,MS,3
121077,40857,MO,1
121078,609213,RI,4
121079,728911,WV,1
121080,313610,NY,2
121081,2135736,NJ,3
121082,3283137,MT,1
121083,3620944,ND,4
121084,2718028,MD,4
121085,181290,FL,1
121086,1433691,GA,4
121087,456786,NC,1
121088,2028437,OK,4
121089,632868,AL,4
121090,308644,OK,3
121091,2665263,MO,3
121092,2721202,TN,2
121093,391314,VT,1
121094,2454018,MO,2
121095,852534,MT,3
121096,2449682,CT,1
121097,478309,NM,2
121098,726289,AL,4
121099,1536447,OK,1
121100,51332,OK,2
121101,1132161,PA,1
121102,136817,CT,4
121103,918905,WY,2
121104,1588135,ID,4
121105,1283083,CA,2
121106,1297955,MN,3
121107,624866,WA,1
121108,1572059,GA,4
121109,117128,OK,2
121110,621564,VT,2
121111,578551,OH,4
121112,495640,IN,4
121113,776168,RI,1
121114,1523495,OR,3
121115,1658067,TN,4
121116,1816719,IN,1
121117,1164210,CO,2
121118,3854895,CT,3
121119,124114,RI,3
121120,3233166,OR,1
121121,1088737,MO,2
121122,1152116,OH,2
121123,195566,OK,4
121124,1087099,HI,1
121125,1821004,NH,4
121126,3568602,ND,4
121127,1489458,MA,2
121128,2958616,OK,1
121129,1179880,TN,4
121130,698589,DC,4
121131,770945,DC,3
121132,1615285,NH,1
121133,347070,NM,3
121134,1261009,KY,2
121135,227838,NE,3
121136,2529034,KY,3
121137,1175242,LA,3
121138,2637774,GA,3
121139,1290008,LA,2
121140,1116306,WV,1
121141,1281243,AR,2
121142,935387,WV,1
121143,469904,ND,4
121144,1207931,TX,4
121145,484645,MN,1
121146,3274988,ND,1
121147,1007825,NM,3
121148,814202,ME,3
121149,2435523,MT,2
121150,2137471,GA,2
121151,165143,OR,3
121152,1023793,OH,1
121153,1539168,FL,1
121154,210951,MS,4
121155,2877633,NC,4
121156,3086188,ID,1
121157,1156040,CA,3
121158,2735565,IA,2
121159,110418,KY,2
121160,2827761,AZ,3
121161,1564555,CT,4
121162,1641492,IA,2
121163,45178,ND,2
121164,2402129,OK,1
121165,99360,MT,2
121166,287585,VT,3
121167,344239,IA,3
121168,3285323,MS,2
121169,77644,IA,3
121170,377921,AR,2
121171,284213,OH,2
121172,2527085,FL,2
121173,1528511,ME,2
121174,475078,WA,4
121175,2596098,IN,1
121176,1741938,CA,4
121177,308724,OR,2
121178,1932711,KY,4
121179,2607376,TX,3
121180,3658667,FL,2
121181,48078,OK,2
121182,533601,OR,3
121183,330182,IA,4
121184,1431337,AR,3
121185,3099650,PA,2
121186,59413,WA,2
121187,1446928,TN,2
121188,2619080,NE,4
121189,474544,TN,3
121190,1522870,WV,2
121191,2157999,NM,3
121192,2043971,WA,2
121193,3397056,WV,2
121194,874372,AR,2
121195,3399301,MN,1
121196,1728720,VT,4
121197,221076,ND,4
121198,2558625,NV,1
121199,226534,UT,3
121200,1192427,SC,3
121201,770248,SC,3
121202,143422,OK,4
121203,996059,NM,2
121204,249666,IL,4
121205,450274,ND,2
121206,1665279,MD,3
121207,3246438,TN,3
121208,2270133,AK,1
121209,337642,NE,1
121210,3579360,NY,2
121211,353038,IA,3
121212,2271582,GA,2
121213,3347459,MA,1
121214,810690,ME,4
121215,3394483,VT,2
121216,1945372,SC,4
121217,1202067,GA,3
121218,2983886,NV,1
121219,683772,NC,2
121220,2124697,AL,2
121221,543890,MI,3
121222,1844557,ND,1
121223,1750289,MS,3
121224,1226167,IL,1
121225,376200,HI,3
121226,2032828,NE,4
121227,1590653,ID,1
121228,1189942,NM,2
121229,1159539,OH,3
121230,3237526,VT,3
121231,3705495,TN,4
121232,1046207,DC,1
121233,968096,WA,4
121234,3242138,NE,1
121235,351966,PA,4
121236,113872,NH,3
121237,1634124,SC,1
121238,2746258,DC,4
121239,1972109,NV,3
121240,977665,ID,3
121241,1101312,MI,3
121242,2533831,MN,4
121243,2684469,ND,4
121244,988005,SC,3
121245,111573,NC,2
121246,100648,MN,4
121247,873516,VT,2
121248,348866,AZ,1
121249,308963,NH,3
121250,1313351,DE,4
121251,126227,WY,2
121252,1804326,GA,2
121253,2766168,VA,4
121254,184783,VA,2
121255,1548617,MD,2
121256,964567,DE,2
121257,1120906,NY,4
121258,2515952,NY,4
121259,3052162,RI,3
121260,1887334,OR,1
121261,470096,ID,1
121262,324866,NE,2
121263,807240,IN,2
121264,575866,AZ,3
121265,1807411,RI,4
121266,579744,MA,1
121267,1277914,MI,2
121268,3576969,MT,3
121269,2515060,MN,3
121270,841277,HI,4
121271,224391,OH,3
121272,2772243,MN,2
121273,863889,KY,3
121274,2383694,DC,4
121275,170414,FL,1
121276,274960,IA,3
121277,596029,AL,3
121278,1538466,SC,1
121279,3573428,TN,2
121280,2404808,VA,2
121281,1461916,VT,4
121282,1039275,CO,3
121283,372046,HI,3
121284,3628483,OK,2
121285,1274061,TN,1
121286,1115790,IA,1
121287,615202,MS,4
121288,1853106,DE,1
121289,3333882,NM,1
121290,3226212,IN,4
121291,317026,NM,2
121292,363732,WY,1
121293,3007040,OR,4
121294,110898,HI,2
121295,1433688,HI,2
121296,128435,AZ,1
121297,1947473,TX,2
121298,1324820,CA,3
121299,112682,CO,1
121300,1168092,MO,1
121301,508682,SC,2
121302,1283436,NV,2
121303,2359336,IL,3
121304,2045638,OR,1
121305,128257,CT,4
121306,1721156,VT,4
121307,3699083,KS,3
121308,3671531,GA,3
121309,2992522,LA,3
121310,31803,SC,1
121311,1693710,ID,2
121312,3539407,GA,2
121313,425435,MO,2
121314,2921069,CA,4
121315,509332,NH,4
121316,3064714,MN,3
121317,911389,MS,3
121318,725301,IN,4
121319,342431,SC,1
121320,391061,WY,3
121321,1647474,LA,4
121322,2594041,NE,1
121323,3155512,LA,2
121324,722170,MN,3
121325,769960,MO,4
121326,995929,LA,3
121327,763150,IN,4
121328,62607,LA,4
121329,2829558,OK,3
121330,1531854,SD,1
121331,3424637,OR,2
121332,1445253,AR,1
121333,26067,IL,1
121334,571622,FL,3
121335,463457,WI,3
121336,70681,DE,4
121337,1127958,MD,4
121338,739542,MS,1
121339,2498927,WY,1
121340,979220,MA,2
121341,1191251,WV,1
121342,1608530,WI,4
121343,2112252,WV,4
121344,3200932,IN,1
121345,3379820,CO,1
121346,450333,DE,3
121347,1176913,RI,1
121348,3067548,NE,2
121349,1536730,UT,4
121350,1195816,FL,4
121351,924954,PA,3
121352,1756843,GA,1
121353,2718257,NC,2
121354,838053,LA,3
121355,1786425,FL,3
121356,340286,SD,3
121357,2149211,NY,3
121358,2843526,WI,1
121359,3403768,KY,4
121360,456103,AR,1
121361,1560040,MD,2
121362,2021616,OK,2
121363,15000,CA,1
121364,3005773,NY,1
121365,1708334,PA,3
121366,117578,KS,2
121367,1749671,WV,4
121368,281550,HI,1
121369,723317,IN,4
121370,1006524,CO,2
121371,3093698,MD,1
121372,2454658,MO,3
121373,1117311,MS,1
121374,1429601,FL,2
121375,3905877,KY,4
121376,1767498,IL,1
121377,3678838,GA,2
121378,1679216,WA,2
121379,669982,OR,1
121380,3964948,IL,1
121381,21914,MN,1
121382,3912592,PA,3
121383,3717997,AR,3
121384,908161,MA,3
121385,2462711,DE,3
121386,2331022,AK,3
121387,25785,PA,3
121388,3696054,VA,1
121389,3617659,CT,3
121390,3046875,MS,1
121391,389641,ME,3
121392,1288086,MT,1
121393,1626514,RI,1
121394,2860917,TN,3
121395,826592,VA,2
121396,2286047,TN,2
121397,1747348,HI,2
121398,331876,OR,4
121399,3699237,MO,3
121400,204233,NM,1
121401,2334257,CO,4
121402,681790,MO,2
121403,665781,OK,3
121404,1169447,MI,2
121405,1115236,MT,1
121406,1773282,PA,3
121407,3783509,KY,4
121408,54198,DE,3
121409,2542947,TN,3
121410,115473,HI,4
121411,410019,VA,3
121412,165698,ND,2
121413,3100040,PA,1
121414,117485,OH,4
121415,3677990,KY,2
121416,1919523,WY,1
121417,3666373,IA,1
121418,2847342,AZ,2
121419,733949,MI,3
121420,891678,AL,3
121421,1409921,ID,1
121422,481163,VA,2
121423,1347136,NY,1
121424,17905,RI,4
121425,3187016,IL,1
121426,3974994,IL,2
121427,1456251,OH,1
121428,545036,KY,3
121429,971778,LA,4
121430,1997527,LA,4
121431,1211069,CA,4
121432,2070450,OR,2
121433,2120051,CA,3
121434,529302,ID,2
121435,1198622,MS,1
121436,3308191,PA,3
121437,2419101,SD,3
121438,4000434,MD,3
121439,2909884,WV,3
121440,3461533,MD,1
121441,1369853,WY,1
121442,3356512,KY,4
121443,376401,CA,1
121444,3598873,UT,2
121445,1275543,GA,3
121446,2624210,LA,3
121447,2812985,NY,2
121448,1355293,IA,1
121449,510499,MA,3
121450,1229895,RI,1
121451,2903439,MS,3
121452,1547255,KS,3
121453,2510900,OK,2
121454,1913846,RI,1
121455,1234145,LA,2
121456,3215177,CA,2
121457,855288,KS,1
121458,881494,AL,1
121459,1887233,MT,2
121460,907090,MI,3
121461,1618963,MI,1
121462,383580,IN,3
121463,3537079,OH,3
121464,34071,NV,1
121465,1024474,FL,2
121466,1001296,TN,1
121467,1221994,MA,1
121468,652506,NM,2
121469,2462558,DE,3
121470,415928,DE,2
121471,931139,MO,4
121472,430785,ME,3
121473,2360268,WI,3
121474,44484,NY,1
121475,688411,SC,2
121476,2320047,IA,1
121477,1997379,OK,1
121478,2394632,KY,2
121479,2079030,HI,3
121480,132389,PA,4
121481,3369216,WI,1
121482,290588,CT,3
121483,2089467,CT,1
121484,974601,KS,3
121485,3543969,NE,2
121486,1364640,HI,4
121487,136781,IN,4
121488,1726626,LA,2
121489,1111863,TN,1
121490,1527690,MT,4
121491,361588,LA,3
121492,3014584,RI,2
121493,314451,NV,1
121494,1259722,OK,4
121495,3940016,AZ,4
121496,3066674,MO,3
121497,275853,MN,3
121498,1757326,MS,4
121499,1475455,WY,3
121500,1910595,MS,2
121501,1513460,ID,3
121502,3325579,MT,3
121503,1289371,WI,2
121504,2664870,CT,1
121505,443746,ND,2
121506,804478,AK,3
121507,1591078,ND,2
121508,3348682,HI,4
121509,2583211,HI,1
121510,458935,NJ,2
121511,3999349,MA,3
121512,2355102,WA,2
121513,209117,ID,3
121514,2936422,WI,4
121515,773614,WY,2
121516,263171,TN,3
121517,241589,OR,4
121518,2712212,NH,1
121519,191953,TX,1
121520,3872240,HI,3
121521,939578,AR,2
121522,1398645,RI,1
121523,802019,MA,2
121524,991417,AZ,3
121525,2244436,ID,3
121526,2572194,RI,4
121527,1630566,CO,2
121528,2940688,IA,1
121529,1769456,AL,3
121530,1543982,NE,4
121531,1016176,SC,1
121532,2601663,IA,2
121533,658082,GA,3
121534,3590714,AZ,3
121535,523232,MD,3
121536,3422523,KY,2
121537,501107,IA,2
121538,713295,TX,3
121539,1855366,ND,2
121540,42388,WI,2
121541,3211222,NM,1
121542,121487,UT,2
121543,2391855,WY,3
121544,459790,IA,1
121545,2640845,NE,1
121546,2145564,CT,3
121547,621071,UT,4
121548,1736468,IL,3
121549,1012417,AL,1
121550,1633922,MS,1
121551,3654561,WY,1
121552,2232962,VA,3
121553,2535230,NC,3
121554,1487307,CO,3
121555,938874,ND,4
121556,919446,IN,2
121557,274625,CA,1
121558,564290,NM,3
121559,621734,MI,4
121560,105176,HI,1
121561,2723668,CO,4
121562,3185392,MT,4
121563,3110592,VT,2
121564,737814,NM,3
121565,3337280,MD,1
121566,2242616,MD,4
121567,2499471,AZ,4
121568,3385454,LA,2
121569,1100538,NH,3
121570,1013234,NH,1
121571,2612196,MO,2
121572,1808509,TX,4
121573,430362,FL,1
121574,2870908,MT,2
121575,1734270,SD,3
121576,1239500,NH,4
121577,735430,MI,4
121578,2869824,DE,4
121579,2673005,VA,4
121580,91406,MO,4
121581,2110286,VA,4
121582,1548641,ME,1
121583,540890,LA,1
121584,1637348,MD,1
121585,1982236,TX,2
121586,2948347,WY,4
121587,1299494,OH,1
121588,2334047,TN,4
121589,315441,AR,1
121590,711184,IA,1
121591,1138822,AZ,2
121592,1304598,LA,3
121593,336790,ND,2
121594,1445763,ID,1
121595,3009753,IA,1
121596,1094175,CT,4
121597,1677660,ID,2
121598,3675232,PA,1
121599,937253,SC,3
121600,1749821,CA,2
121601,1171378,NE,1
121602,231348,KY,2
121603,3337301,TN,1
121604,1195984,IA,1
121605,1550681,CA,4
121606,3775507,KY,4
121607,337706,CA,2
121608,791876,NC,2
121609,399405,VT,2
121610,1615000,TN,1
121611,2078294,AZ,1
121612,1280015,RI,3
121613,566444,VT,3
121614,1884732,MO,1
121615,258638,NE,2
121616,2186658,VT,2
121617,158281,MO,3
121618,3482751,DE,3
121619,1897513,DC,3
121620,92069,IL,1
121621,2841029,VT,1
121622,469571,DE,3
121623,342154,ND,1
121624,59192,IN,1
121625,2647436,NJ,3
121626,1999116,DC,3
121627,2107706,DE,3
121628,3750179,NV,2
121629,351405,MO,4
121630,193625,OK,3
121631,127647,CT,3
121632,699513,NJ,3
121633,990470,MO,3
121634,454010,DE,2
121635,3555353,AR,1
121636,250976,NE,4
121637,1964759,OR,3
121638,90988,IL,3
121639,3052966,SC,3
121640,3657282,NM,2
121641,356400,KY,2
121642,2711873,SC,2
121643,2104497,NM,2
121644,1561503,SD,2
121645,1591671,VA,1
121646,561172,MO,4
121647,1858720,MA,1
121648,2349476,WI,3
121649,3116316,KY,1
121650,2776538,NJ,4
121651,3246886,WA,3
121652,189754,SC,1
121653,3385403,OH,2
121654,1799791,NV,3
121655,2895000,NH,4
121656,1579675,OK,1
121657,169634,NV,1
121658,1766073,WI,4
121659,167598,AK,2
121660,3643035,DC,2
121661,1710261,SD,3
121662,3673183,AZ,3
121663,1086680,FL,4
121664,3532104,WA,1
121665,3172901,MS,1
121666,869346,OK,3
121667,2838389,WV,4
121668,1433372,KY,4
121669,1230543,MI,4
121670,3785008,IA,3
121671,881488,MA,3
121672,1724607,KS,1
121673,418529,WV,4
121674,3665931,AK,2
121675,3475879,IA,4
121676,1916325,VA,2
121677,326572,OH,1
121678,2820402,HI,2
121679,2657324,WI,4
121680,1299871,IA,3
121681,1882737,MO,4
121682,1976732,NM,4
121683,3799919,WY,2
121684,187741,NY,4
121685,996770,VT,1
121686,398465,VA,1
121687,1938903,WA,2
121688,1696157,NH,3
121689,3056364,WI,4
121690,1887588,IL,1
121691,509541,NH,2
121692,3632476,MD,4
121693,159188,ME,4
121694,471135,ND,2
121695,1103429,UT,2
121696,3615809,OK,1
121697,3718215,AR,4
121698,847686,MA,3
121699,333193,FL,1
121700,1234030,WA,3
121701,30775,FL,2
121702,805424,NH,1
121703,1594661,TN,2
121704,1291505,MA,4
121705,470475,MO,1
121706,756630,NC,4
121707,1721587,MS,1
121708,41116,MT,2
121709,1170324,IN,4
121710,3646515,HI,2
121711,407935,VA,3
121712,2571651,VT,3
121713,3610180,KY,1
121714,284202,CO,3
121715,695313,CA,3
121716,358469,UT,3
121717,3239021,GA,2
121718,2637755,FL,3
121719,390197,NJ,3
121720,2524119,NC,2
121721,177139,AR,4
121722,334202,PA,2
121723,3391372,VA,3
121724,361433,WA,4
121725,1202350,DE,4
121726,3544206,MT,1
121727,25784,ID,4
121728,2487867,NM,4
121729,3345284,IN,2
121730,802066,MI,3
121731,1091580,CT,3
121732,1885105,WI,1
121733,385606,KY,2
121734,2566354,KS,4
121735,3920771,WI,2
121736,2204216,TN,1
121737,3469767,WI,3
121738,816997,ND,3
121739,112565,NV,1
121740,1068264,IN,1
121741,1455819,RI,2
121742,2970268,NJ,3
121743,979514,VT,4
121744,858547,IL,3
121745,822903,AZ,2
121746,391477,NV,4
121747,1415605,HI,3
121748,3111403,NE,4
121749,3174514,MI,2
121750,383132,MT,3
121751,3282856,UT,1
121752,1323894,NJ,3
121753,1318949,DC,3
121754,607112,KS,1
121755,131092,GA,4
121756,1363649,MA,2
121757,1939995,IA,4
121758,1848586,NC,1
121759,315716,MO,1
121760,644226,SD,4
121761,766158,HI,4
121762,893580,NY,1
121763,1825813,VT,3
121764,3038297,NJ,1
121765,412046,MI,2
121766,3018818,PA,2
121767,3290237,GA,3
121768,3232954,KY,3
121769,361118,OH,1
121770,717570,SD,4
121771,1110256,GA,4
121772,1234951,CA,3
121773,2228485,RI,3
121774,736036,NE,4
121775,3390837,OH,1
121776,852384,LA,2
121777,96940,VT,3
121778,3642648,MD,2
121779,2380927,MO,1
121780,84493,OR,4
121781,1207542,IL,3
121782,1973509,AZ,4
121783,3136126,UT,3
121784,1788632,TX,1
121785,527512,ND,4
121786,74523,IL,4
121787,266329,DC,1
121788,432683,AK,3
121789,613433,AL,3
121790,2193957,TX,4
121791,479865,KS,3
121792,2383639,AZ,1
121793,1820009,ND,3
121794,2241890,PA,4
121795,1107782,CT,2
121796,1970483,MI,4
121797,2314132,DE,3
121798,1066588,CA,4
121799,1268333,IN,4
121800,185637,OR,1
121801,1069439,SD,2
121802,2330873,FL,1
121803,2463828,RI,1
121804,2339360,MI,3
121805,1725016,OR,3
121806,3423265,NV,3
121807,3274180,AZ,4
121808,767228,NY,1
121809,393668,MD,4
121810,624544,WA,1
121811,267648,NC,3
121812,1175500,WY,3
121813,669105,KS,2
121814,3502553,WA,1
121815,2621134,MD,4
121816,3340513,NY,3
121817,1951294,MS,4
121818,278297,NC,1
121819,235646,NC,2
121820,439575,TN,1
121821,182141,OR,1
121822,527207,NV,2
121823,358347,ID,2
121824,1390831,SD,2
121825,2804997,NM,4
121826,45158,IA,3
121827,1900099,AK,3
121828,3487404,ID,3
121829,394568,ID,1
121830,1338335,OH,1
121831,223972,OK,3
121832,1275694,GA,4
121833,1565955,PA,4
121834,30722,OK,3
121835,294678,FL,2
121836,3165509,LA,4
121837,3159074,OH,2
121838,2181189,MD,1
121839,1214016,ID,2
121840,3594536,HI,3
121841,2046561,HI,4
121842,2516630,ID,3
121843,115120,MS,3
121844,2163576,ME,3
121845,90888,CO,3
121846,2025316,CT,4
121847,2272303,DE,1
121848,236265,NC,3
121849,1340801,WI,3
121850,2473399,ME,3
121851,950655,MS,4
121852,3629879,LA,3
121853,2085697,WI,2
121854,3074700,MO,3
121855,684938,NH,2
121856,1552207,AZ,4
121857,45449,DE,2
121858,1354785,NC,1
121859,404484,NY,1
121860,479189,AR,2
121861,2242407,OH,3
121862,148293,ID,3
121863,1396641,ME,1
121864,248238,OR,1
121865,2205506,GA,1
121866,546770,AK,3
121867,232425,MS,2
121868,2105680,VT,2
121869,456146,NM,3
