,user_id,tsne-2d-one,tsne-2d-two
6885,102527,12.414088,4.9522343
6886,102536,-20.171705,9.580911
6887,102537,-1.0191282,-25.454222
6888,102541,3.0275738,1.5258061
6889,102551,-0.632857,0.11438687
6890,102594,16.432062,7.4661283
6891,102635,-5.6638145,-8.938629
6892,102638,-15.85871,16.538212
6893,102656,23.0939,5.919224
6894,102660,-10.821897,-2.200803
6895,102677,-16.716927,19.608599
6896,102701,10.304906,21.780575
6897,102731,1.3000848,-5.0435634
6898,102764,23.26808,2.9936614
6899,102774,-4.4966187,-10.385113
6900,102789,-6.0376487,15.873759
6901,102790,-1.3536376,-25.538305
6902,102806,1.1649204,1.0439113
6903,102809,-7.6986265,-0.044965938
6904,102813,-3.0840406,-9.204594
6905,102829,-10.759315,-6.4319615
6906,102854,20.35764,12.233147
6907,102860,1.8220929,-6.58488
6908,102872,3.9480827,-21.17934
6909,102901,-8.877498,3.6662138
6910,102915,-1.1359093,-21.595505
6911,102952,-7.982465,-10.807447
6912,102987,2.943308,-4.7493753
6913,102988,6.273549,-0.06818643
6914,102996,16.874369,5.7069035
6915,103002,-16.03928,8.065098
6916,103022,13.620244,-3.2894511
6917,103027,19.761862,7.657963
6918,103063,18.33604,-7.178573
6919,103069,-5.714078,7.5788584
6920,103074,-24.958206,4.394984
6921,103082,-0.9357373,10.354989
6922,103087,-0.9290563,14.32854
6923,103097,9.472967,-0.9811669
6924,103111,20.084314,0.8378915
6925,103124,-7.0651264,-4.5754714
6926,103182,10.902954,3.9560707
6927,103196,17.072603,16.066496
6928,103208,6.750002,12.38655
6929,103219,10.402609,22.88331
6930,103281,-9.391632,-5.544603
6931,103293,-15.731658,4.6461067
6932,103309,22.690369,9.944751
6933,103326,10.88977,3.8962417
6934,103332,-13.658393,-12.3589115
6935,103349,-11.75114,-8.414846
6936,103360,-23.340492,-0.90702
6937,103380,14.511809,9.15232
6938,103416,-15.382918,-2.9917116
6939,103419,5.6571736,7.574778
6940,103428,12.13409,10.677119
6941,103431,-5.9895306,-0.17905071
6942,103462,-10.22408,2.8879735
6943,103477,3.7146375,-10.484934
6944,103479,14.06936,5.036455
6945,103485,-1.380494,-5.8406506
6946,103495,-1.2807887,10.712848
6947,103532,22.42703,3.0615406
6948,103553,7.379056,-11.627852
6949,103571,18.192928,9.358482
6950,103578,-13.8728485,-0.9017162
6951,103604,5.8685517,9.648792
6952,103660,-9.301535,6.027012
6953,103669,-8.567849,2.0932913
6954,103689,11.318679,11.387122
6955,103707,-4.4050374,1.8388042
6956,103717,10.888194,9.239028
6957,103734,-20.574415,5.6797757
6958,103737,13.286037,15.2996645
6959,103759,-0.29003564,0.9567308
6960,103788,6.5482554,5.4695616
6961,103794,-23.879452,-1.4528781
6962,103807,-24.270266,3.402428
6963,103818,-7.986292,1.5078312
6964,103819,8.071579,-12.23162
6965,103824,-12.294337,-15.495485
6966,103835,9.830442,3.3337305
6967,103843,7.0170803,-6.48285
6968,103874,4.5174317,-7.1721373
6969,103903,-13.0762205,-4.5629177
6970,103949,-0.11885722,-20.382942
6971,103951,-3.1863873,0.512157
6972,103960,11.598475,-5.4162445
6973,103970,3.0728538,-11.063106
6974,103986,-2.9306529,-3.1815526
6975,104004,2.6993597,-7.6042833
6976,104011,12.000015,7.6676464
6977,104012,-20.948889,8.000647
6978,104052,-7.9967713,-16.568995
6979,104059,-17.930468,-2.2468965
6980,104060,-3.4185622,7.7590604
6981,104074,4.9779377,-3.6868505
6982,104078,-8.197407,-15.945335
6983,104101,-14.078089,14.287335
6984,104120,20.554724,0.42445776
6985,104136,-12.106545,13.132217
6986,104152,-5.4566474,15.530841
6987,104168,21.033463,-1.6363732
6988,104170,7.6066413,13.554508
6989,104215,-11.514975,-0.7164602
6990,104220,-24.73749,2.3901687
6991,104226,-2.5460799,-0.06546064
6992,104236,7.9022965,-0.40854016
6993,104256,8.363555,-0.4298218
6994,104276,18.383892,-11.832182
6995,104283,15.3699255,1.9000567
6996,104288,-4.701862,3.7026048
6997,104302,13.168387,-17.311989
6998,104307,11.255422,1.3452464
6999,104312,-14.803355,6.5996885
7000,104326,-0.21665029,1.5761492
7001,104338,4.273047,-8.4446745
7002,104339,-24.465858,2.1530888
7003,104357,-0.8836862,-0.62341946
7004,104374,-9.954337,13.642107
7005,104392,-13.784286,-0.21470872
7006,104413,1.1842916,19.083012
7007,104424,-11.952969,-14.579781
7008,104433,-16.020626,12.880073
7009,104437,14.015267,1.5477786
7010,104451,-13.70048,-11.94826
7011,104474,24.064465,4.0383167
7012,104484,1.1735742,-1.5699133
7013,104496,1.830523,-6.714996
7014,104503,5.6506996,-15.422861
7015,104530,-18.61902,-10.968804
7016,104531,11.555588,-15.475871
7017,104560,18.283781,8.390516
7018,104593,-15.824498,-9.903306
7019,104604,-2.8454957,5.3360696
7020,104630,3.887894,-3.6267905
7021,104642,6.5865936,9.384518
7022,104653,0.38988048,-23.469154
7023,104672,21.565086,6.556882
7024,104675,10.419227,-0.7676628
7025,104698,16.067526,3.1935697
7026,104701,0.5900547,0.8351398
7027,104710,-14.694703,-12.680896
7028,104719,4.716033,8.7017
7029,104721,-5.0545187,10.905036
7030,104746,1.8116219,9.526984
7031,104760,8.559782,8.218159
7032,104769,13.897964,19.096071
7033,104794,-2.006938,-11.834645
7034,104813,20.030361,-2.4157414
7035,104854,10.8992405,-9.579148
7036,104910,-21.561745,-11.225929
7037,104928,-13.900496,13.212274
7038,104982,17.793673,4.2849245
7039,105028,20.518414,-9.9144125
7040,105039,23.239788,6.445352
7041,105063,-7.6443944,10.639961
7042,105081,12.792833,15.733921
7043,105092,24.238861,5.3973546
7044,105100,-17.115803,-15.438199
7045,105102,18.281921,-5.4039297
7046,105105,3.795534,1.406158
7047,105107,9.240523,-8.527328
7048,105127,-7.6237063,3.762343
7049,105161,-14.666859,-11.313866
7050,105162,-23.274063,-2.1344647
7051,105171,-12.913914,-14.123711
7052,105172,-14.482833,-5.06426
7053,105191,16.933067,13.836782
7054,105199,-14.903835,13.80536
7055,105206,-19.70462,-9.401711
7056,105236,6.3772755,-3.998364
7057,105241,0.8466258,3.701026
7058,105269,23.808435,-2.2182367
7059,105272,3.593326,16.469685
7060,105279,18.314955,6.1147876
7061,105285,-16.91479,18.42218
7062,105300,4.6840816,0.4393008
7063,105319,7.219735,1.9536339
7064,105338,-0.40816483,23.897593
7065,105367,0.69973445,6.928846
7066,105407,-2.5670688,4.522781
7067,105429,9.949266,3.7703764
7068,105455,11.755887,-8.594858
7069,105456,-16.866879,3.8556051
7070,105479,-12.861776,18.691994
7071,105482,-3.9085572,2.9965472
7072,105519,9.520311,1.4503008
7073,105521,5.5335417,-4.837397
7074,105532,-6.2036734,-3.785892
7075,105539,-11.795172,15.491969
7076,105546,14.430396,3.5964525
7077,105574,-2.0900276,-0.32050046
7078,105609,12.517505,-15.789153
7079,105643,8.160515,5.8940544
7080,105651,11.002725,5.9104023
7081,105662,-18.10075,16.218409
7082,105689,15.652851,-8.012848
7083,105706,-12.545112,-12.891009
7084,105719,-4.879928,5.7607913
7085,105722,10.7557335,-11.084182
7086,105748,-7.025185,11.810281
7087,105771,23.882082,2.506862
7088,105794,-2.4519796,-18.14162
7089,105805,-2.322722,-9.134154
7090,105834,6.9203186,11.382569
7091,105839,-12.90935,-8.64697
7092,105844,9.988068,-9.998619
7093,105858,8.150758,8.165504
7094,105860,-20.709795,-0.72338253
7095,105877,-14.060986,11.685922
7096,105895,-15.030093,-1.7282217
7097,105915,3.7158778,-0.2595944
7098,105919,-20.558376,7.8145485
7099,105929,15.7953415,-14.572544
7100,105931,5.871408,-9.834235
7101,105932,-0.18030542,7.3318577
7102,105937,15.589288,-3.1644177
7103,105953,1.3610926,13.487858
7104,105970,-14.363797,-6.742015
7105,105986,7.120756,0.8574194
7106,106004,-22.587185,-1.8656689
7107,106018,-4.868432,0.13496187
7108,106027,-15.8165045,-7.809664
7109,106055,-17.387392,-5.737227
7110,106080,6.755099,9.971695
7111,106083,-0.062212475,-19.564005
7112,106101,20.207901,-3.6710885
7113,106107,10.539676,-8.339562
7114,106127,22.352068,-2.6087124
7115,106142,15.453387,6.4482856
7116,106143,-11.690616,16.290268
7117,106155,-11.488933,20.06225
7118,106174,1.3379654,8.5405445
7119,106180,5.999935,13.108051
7120,106181,7.4791756,13.65824
7121,106185,-9.242565,16.490221
7122,106189,9.407311,-2.3419986
7123,106209,2.6070538,-4.3553996
7124,106272,12.402484,-17.341003
7125,106357,-18.710972,6.4675097
7126,106374,2.8533573,-10.879726
7127,106407,-3.2417603,21.599457
7128,106409,0.02582031,8.907019
7129,106421,-10.053407,15.876659
7130,106436,19.260098,6.486581
7131,106455,0.62715334,4.2379403
7132,106471,-10.596356,-9.914688
7133,106475,4.976733,10.745449
7134,106483,9.960212,-0.35684338
7135,106499,11.307102,-18.106012
7136,106504,-12.710804,-0.6489026
7137,106505,-7.72058,5.936258
7138,106528,11.048215,-10.7635
7139,106536,-14.199257,-7.4182467
7140,106553,-0.008517041,-12.66447
7141,106580,1.0032307,-1.0250098
7142,106583,-11.663609,0.6814415
7143,106595,13.217904,-8.05463
7144,106611,-14.867465,13.362107
7145,106626,-3.8115518,1.8465267
7146,106634,21.111874,6.7855597
7147,106636,-3.9725769,3.0151486
7148,106638,12.620404,-5.421162
7149,106639,-13.041928,11.637685
7150,106654,-2.7911398,3.6245391
7151,106664,15.349555,9.6465025
7152,106667,-3.729066,8.981888
7153,106677,5.5848336,6.747125
7154,106704,-0.8288195,-22.328444
7155,106718,21.237837,-0.24176756
7156,106724,7.804451,-4.39894
7157,106727,6.3364778,12.23174
7158,106735,-13.684732,-9.352597
7159,106738,19.93779,8.446309
7160,106741,2.9428656,-9.343969
7161,106753,-2.5755708,-23.716644
7162,106769,-3.2628846,-17.986855
7163,106804,-12.226282,-7.715882
7164,106817,-7.604771,19.40714
7165,106851,-23.103014,-1.4990648
7166,106852,22.07025,-4.294662
7167,106854,-9.526073,3.259163
7168,106860,3.1491807,6.2375827
7169,106876,11.38465,-17.845894
7170,106879,19.172035,2.49115
7171,106897,2.3956559,-0.13404876
7172,106924,-16.954836,14.824923
7173,106947,13.970359,18.81584
7174,106956,-15.615244,-4.572319
7175,106961,-4.9889054,-0.605873
7176,106999,-2.266112,11.652928
7177,107000,-23.43773,-2.6428738
7178,107003,13.188342,0.69772124
7179,107024,-2.6363192,-4.394417
7180,107035,16.64189,8.62845
7181,107059,-11.892884,2.6679773
7182,107085,-15.018686,8.483263
7183,107086,4.44521,-13.901562
7184,107124,-6.2736454,-3.9406812
7185,107142,3.6793895,-13.012411
7186,107144,12.872348,10.407268
7187,107149,7.9430695,4.037686
7188,107154,0.58337456,-4.227563
7189,107159,-9.562745,-10.689953
7190,107168,16.34383,10.194068
7191,107196,-4.677374,-2.0220683
7192,107259,13.273146,-11.997565
7193,107283,7.9728684,-20.331083
7194,107288,-9.115467,-4.178989
7195,107300,13.075827,0.68947923
7196,107328,-0.8087866,-12.419614
7197,107335,6.005199,1.4572021
7198,107345,-18.555569,17.164188
7199,107374,-2.7372355,-17.45101
7200,107377,4.0502625,4.162548
7201,107381,-8.855996,14.241486
7202,107398,-14.680991,3.8372319
7203,107406,2.4373763,11.496435
7204,107413,-14.210916,3.504982
7205,107421,-6.7886486,1.2847104
7206,107422,15.849256,9.038652
7207,107435,-11.615105,-1.7772818
7208,107458,-18.934011,8.317403
7209,107523,-18.209812,-1.9697399
7210,107544,22.304008,5.5600095
7211,107553,12.929462,-16.421608
7212,107559,24.078978,-1.360169
7213,107568,7.947222,15.607395
7214,107583,0.86731386,0.517589
7215,107588,-10.5028105,14.314472
7216,107589,4.037944,-13.366189
7217,107620,16.040777,0.21740969
7218,107669,-24.156836,3.2793486
7219,107671,-5.1416726,17.551521
7220,107678,-4.988813,-10.716144
7221,107687,-1.8607953,-10.259052
7222,107699,-12.189603,-14.407773
7223,107703,0.79384476,16.447533
7224,107704,9.283234,-4.8470902
7225,107712,-6.926516,-16.322361
7226,107730,7.582223,20.714006
7227,107745,11.743851,-7.4516153
7228,107767,-16.120066,10.757901
7229,107799,18.412992,5.2804623
7230,107829,9.588058,-8.522363
7231,107842,5.837769,9.706516
7232,107867,19.987951,6.056898
7233,107882,-6.2644496,9.823156
7234,107888,2.2779307,-10.644398
7235,107949,-9.497647,15.218316
7236,107957,-0.45535865,0.48715293
7237,107959,-6.405105,-4.4059076
7238,108001,-8.014163,-6.701214
7239,108017,10.186065,-6.9431357
7240,108037,-3.3380167,8.529721
7241,108052,-13.141409,-2.2776563
7242,108065,-10.987097,2.1968477
7243,108071,-3.2390113,1.93693
7244,108077,13.201567,2.0776699
7245,108089,-9.504328,2.923714
7246,108098,11.946381,8.437222
7247,108143,-12.946134,-8.797685
7248,108144,-8.682296,20.750399
7249,108146,-13.044,1.7069476
7250,108148,-10.360753,11.968432
7251,108155,6.551989,-5.9420624
7252,108187,-3.675656,-18.949848
7253,108194,-10.101198,16.089443
7254,108202,4.5108285,5.7256613
7255,108271,0.7340554,23.406832
7256,108272,5.8549533,-7.929539
7257,108280,-20.946337,-4.539354
7258,108281,10.025524,-4.9162574
7259,108296,17.377089,10.113526
7260,108303,-2.2673163,8.922997
7261,108330,6.9691844,10.831355
7262,108344,-9.321056,-5.66337
7263,108352,-7.7485657,16.12833
7264,108356,7.236905,-7.2794724
7265,108362,-14.315385,-13.481644
7266,108373,6.413841,-3.5312417
7267,108390,-20.636463,7.3571053
7268,108396,7.771013,5.6504045
7269,108407,-13.512201,-3.8489892
7270,108422,3.1326313,0.20067129
7271,108443,-4.769499,-4.0006986
7272,108446,15.469767,10.972648
7273,108451,25.344439,-3.0214787
7274,108457,-0.8909458,-22.108797
7275,108510,0.5347553,-24.432232
7276,108525,-6.430853,-8.422255
7277,108528,-9.6500025,-6.1430664
7278,108539,-2.1039472,-19.093916
7279,108544,6.341658,2.3835
7280,108553,9.026513,-6.0444827
7281,108582,-23.782944,-3.2671773
7282,108616,1.3341813,-5.6902943
7283,108635,6.241621,2.679148
7284,108637,-4.077427,2.3370268
7285,108670,-14.265913,-7.2366138
7286,108681,-13.3991165,0.1929407
7287,108699,-4.913142,11.072304
7288,108703,-3.8586278,-2.3179352
7289,108741,4.8167233,-12.94157
7290,108769,-8.676054,19.41128
7291,108776,-2.1398888,-8.228039
7292,108796,12.363411,15.896936
7293,108804,4.195083,-3.5368273
7294,108838,-5.0323486,7.0359645
7295,108873,2.7334387,-21.011072
7296,108887,0.01984938,23.62741
7297,108902,12.41804,2.891492
7298,108906,5.0314193,21.78739
7299,108911,15.222057,17.039171
7300,108917,-1.1819983,-24.139664
7301,108935,5.118434,11.375556
7302,108958,-12.679789,12.545532
7303,108976,-16.120518,-14.100276
7304,108979,23.51198,0.9645401
7305,108990,-10.431544,2.6397715
7306,109000,8.137392,6.5076942
7307,109004,-13.926841,-2.2434533
7308,109007,9.640049,14.603204
7309,109016,-17.975748,12.082664
7310,109017,0.31189927,4.820698
7311,109023,-7.830907,-8.318754
7312,109056,-22.647781,-5.79444
7313,109058,-10.830625,-10.551189
7314,109062,-13.866306,1.7270108
7315,109092,-17.550201,-9.0539255
7316,109118,2.6659892,1.1610461
7317,109146,6.219449,14.172551
7318,109172,10.628,-8.397013
7319,109189,-1.1870098,23.841618
7320,109279,-9.219951,1.4780533
7321,109330,5.1334176,4.1690216
7322,109335,6.3909955,-7.619574
7323,109370,-16.481903,9.1291
7324,109373,-6.58241,-12.886867
7325,109383,-18.185001,4.2523656
7326,109401,-6.758633,-23.031586
7327,109410,-11.000937,-4.1189904
7328,109414,-11.070602,4.0949397
7329,109415,-13.508104,-4.150936
7330,109435,7.6683164,-2.505436
7331,109450,-9.895308,6.743377
7332,109478,-3.0598292,-3.2294486
7333,109483,-8.603573,-17.970358
7334,109485,-2.4944966,-19.653765
7335,109499,-13.3558655,-8.318927
7336,109523,-11.400598,3.4920835
7337,109543,-17.887703,-13.102908
7338,109549,-14.690314,19.061241
7339,109588,6.0876346,-8.651876
7340,109600,-6.1433864,5.1018634
7341,109619,3.4271405,-1.3373836
7342,109642,-20.87897,-4.391405
7343,109704,23.689888,4.6694827
7344,109735,14.559433,-4.5153265
7345,109739,15.004072,4.6979866
7346,109773,-2.359639,-12.453173
7347,109775,-17.923433,0.21664941
7348,109787,17.569052,1.0727121
7349,109790,-5.175488,9.211907
7350,109809,0.74504036,-7.1248474
7351,109829,-17.123814,1.2979778
7352,109836,-18.562695,-10.836587
7353,109851,24.133062,3.8642373
7354,109878,-18.161438,-2.6117656
7355,109885,5.0823607,-0.9875001
7356,109891,-11.423529,19.106411
7357,109900,1.2962649,-11.53602
7358,109904,-11.551255,15.017884
7359,109907,4.2998743,-16.042347
7360,109926,-0.78774565,-7.8529673
7361,109927,15.006398,16.113066
7362,109935,0.122314975,-23.021746
7363,109953,16.931967,-12.76682
7364,109959,-4.43758,9.803618
7365,109969,0.7475132,-23.013788
7366,109986,-11.274686,-15.420425
7367,110019,14.887819,19.005638
7368,110028,15.884313,-7.9597077
7369,110031,-13.826201,2.0013392
7370,110070,7.3950644,-7.591289
7371,110088,5.5382743,5.133664
7372,110103,-15.192175,-17.466131
7373,110129,1.8904063,-17.046164
7374,110156,17.037905,1.2480978
7375,110181,18.298927,7.884484
7376,110190,-3.1222668,-5.3145533
7377,110194,1.6616229,12.250707
7378,110221,-12.172953,-3.126161
7379,110226,-9.496693,3.3999324
7380,110238,8.249928,1.1706214
7381,110254,-1.4564291,4.0659113
7382,110268,-2.6879184,-10.269647
7383,110282,2.955435,18.193262
7384,110319,-20.504225,-2.7649977
7385,110323,-20.998295,-11.7828865
7386,110331,-8.608655,19.125414
7387,110336,-3.477678,-6.162488
7388,110338,-10.738056,12.663373
7389,110369,6.688421,2.7554219
7390,110386,-6.7688584,-2.8414118
7391,110392,-1.2201508,-18.37298
7392,110394,-13.942315,-8.803006
7393,110418,-10.160875,15.981232
7394,110437,-4.2808657,11.839552
7395,110442,-20.258383,9.5430765
7396,110457,19.250404,0.9948307
7397,110467,-8.954541,-0.63895345
7398,110479,7.16139,8.114051
7399,110485,18.11822,-0.60207695
7400,110494,12.576946,15.705213
7401,110507,-2.5517898,1.7143544
7402,110519,-14.324176,14.016543
7403,110534,-7.7081003,-15.229635
7404,110551,-0.8190904,-20.075874
7405,110570,22.321583,7.802332
7406,110652,-6.789723,0.704877
7407,110673,-11.728953,17.04837
7408,110686,-8.533692,7.2044644
7409,110694,-5.00062,-16.3153
7410,110701,6.4605875,3.618831
7411,110703,5.5899706,-8.693004
7412,110723,13.992653,-16.247826
7413,110745,-8.898068,11.567291
7414,110808,-2.0972064,-21.57748
7415,110824,-18.61908,-4.163092
7416,110844,4.8300166,3.3938146
7417,110851,21.672298,3.572359
7418,110876,-11.316019,13.097958
7419,110878,-11.810974,11.259639
7420,110893,-14.639741,-12.544551
7421,110898,11.831913,1.7571396
7422,110930,15.816422,-11.099573
7423,110935,-22.618645,2.8499727
7424,110936,-17.335693,-14.783182
7425,110938,-7.8450403,2.2457867
7426,110956,-1.7946749,-8.835609
7427,110975,-8.070484,15.667783
7428,110980,6.8362103,-3.3767402
7429,110988,-18.064764,2.8455281
7430,110999,-0.92937523,12.100063
7431,111002,1.8099414,19.549896
7432,111044,0.83710814,-7.2142143
7433,111057,15.421322,-10.166295
7434,111064,-6.6398463,-7.6039424
7435,111072,9.991083,22.370209
7436,111089,5.843117,-11.777324
7437,111090,25.797024,0.2266078
7438,111092,-7.938844,1.2375227
7439,111094,-7.5085597,-15.73433
7440,111119,-11.994737,12.721277
7441,111122,18.601637,5.841975
7442,111144,-9.993307,-3.1111283
7443,111156,-8.564746,15.437924
7444,111167,11.82852,7.201428
7445,111187,-13.619167,0.80670536
7446,111218,-2.165966,11.346657
7447,111260,-17.551832,-1.5639802
7448,111267,-10.850708,-14.57171
7449,111283,-14.145325,3.2330067
7450,111293,-8.393417,-9.795584
7451,111322,-8.597493,-3.07256
7452,111336,16.924997,-9.957714
7453,111349,6.4508395,9.533332
7454,111385,16.766188,10.170456
7455,111392,-16.680502,-8.1712055
7456,111395,-14.17576,13.167201
7457,111410,12.657471,15.379875
7458,111442,-12.347024,2.536689
7459,111462,-20.485601,-11.373172
7460,111467,14.880597,19.721981
7461,111488,4.659253,0.6273503
7462,111516,-13.170425,-0.20377555
7463,111524,13.48563,10.053517
7464,111526,-16.796227,-13.200667
7465,111531,-9.210412,-1.6604457
7466,111544,-17.650953,-1.7615075
7467,111555,-26.077394,5.376368
7468,111584,7.692635,15.428133
7469,111588,-15.888912,-15.69385
7470,111608,-9.340597,5.430178
7471,111626,6.6204467,8.110616
7472,111634,-10.974063,-0.9533725
7473,111646,-3.1376438,-5.030835
7474,111669,-0.4637254,-3.3476293
7475,111682,8.778708,23.547014
7476,111683,6.2734447,3.3557713
7477,111734,15.644114,15.820134
7478,111789,-10.443624,-7.062055
7479,111795,-1.165857,16.042774
7480,111816,5.4219823,4.413391
7481,111817,-16.495125,13.067777
7482,111834,8.04246,21.30325
7483,111846,14.539821,-1.743527
7484,111853,9.540538,-5.6598487
7485,111910,5.4147654,4.5414324
7486,111921,-16.746393,-0.8262593
7487,111923,-2.228649,-19.743534
7488,111941,-10.924846,-1.0822889
7489,112022,1.8634442,-6.0679064
7490,112035,8.510053,22.390839
7491,112044,21.035076,-1.2586089
7492,112047,3.7553995,-0.49605757
7493,112060,-19.150394,-0.41869995
7494,112090,-13.644138,9.563412
7495,112094,-6.881786,0.479224
7496,112095,16.725147,3.6688538
7497,112102,-17.313799,-6.540502
7498,112123,10.698076,-11.305931
7499,112159,12.966845,-1.4558808
7500,112211,4.061502,-5.2535677
7501,112214,-16.222258,6.7054896
7502,112243,7.354893,15.161926
7503,112264,0.30814534,11.068713
7504,112270,0.8292529,-9.726339
7505,112282,-20.558481,2.5263672
7506,112291,-14.133104,-3.6990297
7507,112307,16.965876,16.104113
7508,112377,23.052488,4.4327316
7509,112388,-10.613796,1.4835181
7510,112403,6.8353643,1.4533535
7511,112415,-10.652134,-9.913415
7512,112423,23.427189,-4.510868
7513,112429,19.773746,0.6718517
7514,112489,11.8443775,-7.591321
7515,112497,7.5672884,9.606828
7516,112517,22.44316,1.2783184
7517,112522,-2.3787014,-21.686142
7518,112529,-6.8154883,-18.534973
7519,112536,-17.561691,-9.634762
7520,112540,-10.940967,20.492428
7521,112567,-17.842484,18.817007
7522,112604,-12.110243,18.566628
7523,112612,-18.309355,-3.9238355
7524,112621,-2.222409,11.546493
7525,112622,-8.338061,-3.1826513
7526,112655,2.3065367,18.469269
7527,112668,22.272133,7.244006
7528,112672,16.397076,-5.7514606
7529,112674,11.684749,7.681347
7530,112686,-0.39895114,-3.3906562
7531,112700,-23.925879,-0.50370836
7532,112725,-10.237652,1.3938553
7533,112734,-18.799498,-10.404329
7534,112738,-8.368748,-15.551451
7535,112779,-8.870373,21.590405
7536,112816,-10.660581,15.919552
7537,112827,-21.952639,-0.9099828
7538,112848,-3.3856566,-6.347942
7539,112870,-17.386597,-5.1163077
7540,112872,10.889694,-1.9784887
7541,112876,5.704575,-4.1658754
7542,112880,-9.260258,21.678469
7543,112911,7.4809303,2.3144
7544,112918,6.778474,4.447386
7545,112920,-10.132014,7.917175
7546,112932,21.252619,7.9250164
7547,113000,-11.758928,-6.5817184
7548,113011,-6.810671,15.238579
7549,113037,-13.017548,-14.545276
7550,113101,24.585863,2.6706097
7551,113138,16.893246,-1.9588126
7552,113145,16.731289,-6.65784
7553,113171,-17.026178,11.610507
7554,113175,3.1792376,0.70227504
7555,113176,-3.3834267,-0.89453185
7556,113186,-16.463837,18.823687
7557,113229,9.229364,-2.2734373
7558,113230,-2.4610772,23.66905
7559,113236,5.094083,10.927405
7560,113246,-16.057081,-1.8653058
7561,113247,2.113707,-10.300096
7562,113290,22.078537,3.08637
7563,113304,-6.1891866,-9.380208
7564,113307,22.435345,9.400533
7565,113309,5.411545,-8.347234
7566,113321,-14.704382,6.346125
7567,113347,-2.88796,-22.575792
7568,113352,23.991865,2.6262832
7569,113355,6.328575,2.4773643
7570,113384,-17.39765,8.849253
7571,113386,-19.988253,-3.0176327
7572,113392,-15.8638735,-3.555752
7573,113395,-19.870579,0.11980024
7574,113409,-0.52353483,-14.878321
7575,113432,10.154368,21.22645
7576,113488,-5.6762576,-5.4278035
7577,113489,-3.8975027,1.7960199
7578,113496,-13.164482,7.352589
7579,113504,-8.358251,-8.565065
7580,113526,2.6768131,3.0957618
7581,113552,5.551237,-8.424877
7582,113559,2.2536237,19.231194
7583,113565,-10.47988,1.1134698
7584,113592,-11.629692,16.867266
7585,113618,19.997917,11.201226
7586,113620,-2.4744334,0.94490755
7587,113634,19.966982,9.782412
7588,113653,-25.066439,-3.107821
7589,113684,-14.556834,0.9159434
7590,113732,-23.797853,-2.1609325
7591,113736,-2.7356024,-4.263675
7592,113749,12.785972,-17.445253
7593,113757,15.616214,-1.2617306
7594,113769,20.855255,-9.233667
7595,113779,-1.7767062,-10.986803
7596,113789,2.1388438,-8.40499
7597,113817,-5.900793,-15.056089
7598,113826,12.630938,4.884275
7599,113870,9.608807,-1.4338064
7600,113871,-9.441225,-7.3978033
7601,113878,5.8568788,-1.5597047
7602,113886,-2.0649476,-25.778965
7603,113901,-4.3536997,-7.6976013
7604,113915,-7.1067047,-10.831899
7605,113977,20.866919,1.3386663
7606,113995,-18.867804,-11.019336
7607,113996,-0.36597118,-2.0077972
7608,113997,15.261494,0.79184145
7609,114015,-4.508821,5.032797
7610,114042,10.973141,22.825155
7611,114047,10.819206,-9.625611
7612,114071,2.0369751,11.123082
7613,114078,21.372517,4.661804
7614,114084,6.2514005,6.7221894
7615,114107,-6.4746475,-2.3556533
7616,114111,-5.899037,-1.0492218
7617,114118,16.215466,-6.3556666
7618,114137,-8.9840355,-3.8073545
7619,114185,19.052399,6.494219
7620,114229,-9.864829,-0.11371577
7621,114230,-8.389073,-5.1030064
7622,114238,1.8530445,19.662321
7623,114258,9.29415,-12.850843
7624,114259,-3.655865,-19.000635
7625,114269,-7.9234915,-7.902281
7626,114285,19.46069,0.7160189
7627,114292,2.2261813,9.745245
7628,114298,10.745607,-14.460126
7629,114301,-14.656921,-3.118009
7630,114310,-2.0461807,-10.137673
7631,114322,7.47274,-3.5604606
7632,114347,9.067099,4.1644797
7633,114349,-20.762177,7.9082756
7634,114354,-20.637964,7.3818016
7635,114374,20.067398,3.828004
7636,114375,4.3587213,-3.1693897
7637,114379,-24.665274,3.6554022
7638,114391,-5.9479523,17.518316
7639,114395,-1.267505,-21.885056
7640,114398,12.138952,-5.7599945
7641,114411,11.04458,3.1213737
7642,114413,8.697905,-5.997498
7643,114420,-16.440676,7.9202747
7644,114422,-3.3164098,-22.197495
7645,114432,-20.829054,-12.075282
7646,114452,10.653879,6.148937
7647,114460,1.1443578,-15.022485
7648,114462,-5.469728,-2.2745495
7649,114465,-16.56103,-10.07374
7650,114502,2.3367748,-8.812827
7651,114539,-0.89187074,-16.238335
7652,114541,-6.978287,-10.995524
7653,114566,-19.696613,13.033821
7654,114576,-14.190693,14.881874
7655,114601,20.770079,1.5847566
7656,114609,22.909405,7.064398
7657,114610,-19.408827,13.200424
7658,114628,-7.553822,-10.69006
7659,114666,-17.969103,14.260368
7660,114711,3.8638556,-7.563241
7661,114715,2.974267,7.5245852
7662,114730,-19.64276,3.9677203
7663,114754,12.621405,10.582079
7664,114755,3.9540133,-13.344773
7665,114788,21.648794,5.4457397
7666,114799,-4.7004685,-9.754799
7667,114806,12.750763,-17.70001
7668,114826,4.4746857,-11.079842
7669,114835,22.654001,-4.93287
7670,114848,5.458768,-2.186426
7671,114857,-15.905371,-15.553225
7672,114899,-1.2236884,-19.41225
7673,114908,-1.3316319,10.340526
